Czas (s),Kana³ 1 (g),Kana³ 2 (g),Kana³ 3 (g),Kana³ 4 (g)
1.446272313615680760e+00,7.416467307326354841e-02,3.058308299256505894e-02,4.507266966824646087e-02,2.403809000000000154e-02
1.446372318615930741e+00,8.008755394862035470e-02,2.865759284386617742e-02,4.987747279620854263e-02,1.714094290000000437e-02
1.446472323616180722e+00,7.776485556612748595e-02,2.979023410780669637e-02,4.814079696682465465e-02,2.214595230000000053e-02
1.446572328616430703e+00,7.776485556612748595e-02,2.939380966542751508e-02,4.779346180094787983e-02,2.593022770000000254e-02
1.446672333616680683e+00,7.828746270218837899e-02,3.171572425650557442e-02,5.115103507109006187e-02,2.239009910000000145e-02
1.446772338616930886e+00,7.596476431969552412e-02,3.409427091078067601e-02,5.045636473933651223e-02,2.275631930000000108e-02
1.446872343617180867e+00,7.602283177925783786e-02,2.616578206319703295e-02,5.294560009478674334e-02,2.275631930000000108e-02
1.446972348617430848e+00,7.654543891531873090e-02,3.279173345724907540e-02,5.005114037914693004e-02,2.232906240000000209e-02
1.447072353617680829e+00,7.340979609895338653e-02,2.559946143122677001e-02,4.877757810426541080e-02,1.494362170000000135e-02
1.447172358617930810e+00,6.986768106565176273e-02,2.441018810408921227e-02,4.044153412322275959e-02,2.043692470000000108e-02
1.447272363618180790e+00,7.009995090390104544e-02,2.491987667286246072e-02,4.594100758293840486e-02,2.287839270000000327e-02
1.447372368618430771e+00,7.184197469077069353e-02,2.435355604089220818e-02,4.802501857819906766e-02,1.970448430000000181e-02
1.447472373618680974e+00,6.963541122740248002e-02,2.576935762081785167e-02,4.408855336492892990e-02,1.994863110000000272e-02
1.447572378618930955e+00,6.829985965746906973e-02,2.497650873605948910e-02,3.905219345971565337e-02,1.604228230000000199e-02
1.447672383619180936e+00,7.370013339676498298e-02,2.616578206319703295e-02,4.843024293838863598e-02,2.110832840000000446e-02
1.447772388619430917e+00,7.486148258801141042e-02,2.684536682156134224e-02,4.345177222748816681e-02,2.196284220000000245e-02
1.447872393619680897e+00,7.776485556612748595e-02,2.622241412639406133e-02,5.005114037914693004e-02,2.666266810000000528e-02
1.447972398619930878e+00,7.898427221693625488e-02,2.678873475836431386e-02,4.449377772511849821e-02,2.452638360000000337e-02
1.448072403620180859e+00,7.364206593720266925e-02,2.644894237918216096e-02,4.866179971563983075e-02,2.104729170000000163e-02
1.448172408620431062e+00,7.346786355851570027e-02,2.446682016728624065e-02,4.466744530805688562e-02,2.489260380000000300e-02
1.448272413620681043e+00,7.445501037107515874e-02,2.395713159851301649e-02,5.196148379146921237e-02,2.147454860000000063e-02
1.448372418620931024e+00,7.056449058039961086e-02,2.922391347583643342e-02,4.333599383886257289e-02,2.147454860000000063e-02
1.448472423621181004e+00,6.522228430066602523e-02,2.288112239776951551e-02,3.858907990521328463e-02,2.361083310000000254e-02
1.448572428621430985e+00,6.452547478591817709e-02,2.118216050185873361e-02,4.287288028436020415e-02,2.245113580000000081e-02
1.448672433621680966e+00,6.173823672692672904e-02,2.276785827137545876e-02,3.864696909952607812e-02,2.287839270000000327e-02
1.448772438621930947e+00,5.842839153187439488e-02,2.763821570631970481e-02,3.447894710900475251e-02,2.538089740000000136e-02
1.448872443622181150e+00,5.262164557564223688e-02,1.987962304832714341e-02,2.990570075829385513e-02,2.000966780000000209e-02
1.448972448622431131e+00,5.064735195052330607e-02,1.676485957249071804e-02,3.303171725118484586e-02,2.196284220000000245e-02
1.449072453622681111e+00,4.675683215984776514e-02,1.733118020446097057e-02,3.135293061611376525e-02,2.147454860000000063e-02
1.449172458622931092e+00,4.617615756422455142e-02,1.869034972118958915e-02,2.840058170616115499e-02,1.610331900000000482e-02
1.449272463623181073e+00,4.280824490960989659e-02,1.223429451672862489e-02,3.077403867298579565e-02,2.049796140000000391e-02
1.449372468623431054e+00,4.367925680304471370e-02,1.580211449814127034e-02,2.278532985781992620e-02,1.909411730000000473e-02
1.449472473623681035e+00,4.135655842055185188e-02,1.925667035315986250e-02,2.081709725118485732e-02,2.068107150000000199e-02
1.449572478623931238e+00,4.211143539486202764e-02,1.081849293680298141e-02,2.295899744075830667e-02,2.678474150000000401e-02
1.449672483624181218e+00,3.746603862987631095e-02,1.466947323420074271e-02,3.042670350710902083e-02,2.538089740000000136e-02
1.449772488624431199e+00,3.613048705994290760e-02,1.699138782527880726e-02,2.457989488151660074e-02,2.385497990000000346e-02
1.449872493624681180e+00,3.932419733587060040e-02,1.495263355018587939e-02,2.782168976303318886e-02,2.367186980000000190e-02
1.449972498624931161e+00,3.235610218839200802e-02,1.597201068773235200e-02,2.243799469194315138e-02,1.817856680000000044e-02
1.450072503625181142e+00,3.177542759276879430e-02,1.166797388475837062e-02,2.075920805687206383e-02,2.184076880000000373e-02
1.450172508625431123e+00,2.985920142721216336e-02,6.344559944237916638e-03,1.896464303317537195e-02,1.744612640000000117e-02
1.450272513625681325e+00,3.154315775451949078e-02,1.121491737918215228e-02,1.705429962085309309e-02,2.416016340000000026e-02
1.450372518625931306e+00,2.869785223596574633e-02,1.246082276951673493e-02,2.064342966824645950e-02,2.489260380000000300e-02
1.450472523626181287e+00,2.829138001902949812e-02,8.439946282527890226e-03,1.560706976303319685e-02,2.031485130000000236e-02
1.450572528626431268e+00,2.503960228353948464e-02,1.246082276951673493e-02,1.352305876777254098e-02,2.037588800000000519e-02
1.450672533626681249e+00,2.562027687916269489e-02,1.008227611524164374e-02,1.769108075829385271e-02,2.678474150000000401e-02
1.450772538626931230e+00,2.068454281636535400e-02,1.098838912639406307e-02,1.855941867298580364e-02,1.701886950000000218e-02
1.450872543627181210e+00,2.579447925784965692e-02,1.081849293680298141e-02,1.855941867298580364e-02,2.721199839999999953e-02
1.450972548627431413e+00,2.364598325404376061e-02,8.439946282527890226e-03,2.064342966824645950e-02,1.952137420000000373e-02
1.451072553627681394e+00,2.294917373929591248e-02,1.025217230483272714e-02,1.213371810426541741e-02,1.817856680000000044e-02
1.451172558627931375e+00,1.876831665080874040e-02,6.457824070631971655e-03,1.803841592417062753e-02,2.306150280000000483e-02
1.451272563628181356e+00,2.097488011417697820e-02,6.231295817843861620e-03,1.635962928909953998e-02,2.129143850000000254e-02
1.451372568628431337e+00,1.824570951474785430e-02,1.070522881040892639e-02,1.143904777251186430e-02,2.397705330000000218e-02
1.451472573628681317e+00,1.952319362511893350e-02,9.572587546468398767e-03,1.653329687203794127e-02,1.866686040000000227e-02
1.451572578628931298e+00,1.511006669838248218e-02,9.062898977695171138e-03,1.265472085308059179e-02,2.220698900000000336e-02
1.451672583629181501e+00,1.557460637488107015e-02,6.457824070631971655e-03,1.155482616113747037e-02,1.842271360000000135e-02
1.451772588629431482e+00,1.075500723120837061e-02,3.512956784386627503e-03,5.708017535545051140e-03,1.769027320000000555e-02
1.451872593629681463e+00,7.387094576593714913e-03,4.702230111524162252e-03,9.991817914691968061e-03,2.416016340000000026e-02
1.451972598629931444e+00,4.774058896289252313e-03,2.550211710037181539e-03,7.676250142180121756e-03,2.171869540000000154e-02
1.452072603630181424e+00,1.638416079923880626e-03,-1.583928903345717745e-03,4.781790426540308454e-03,2.538089740000000136e-02
1.452172608630431405e+00,-9.746196003805923831e-04,-4.415532063197027263e-03,5.592239146919445944e-03,2.196284220000000245e-02
1.452272613630681386e+00,-1.026541313035205481e-02,-1.697193029739772546e-03,3.566117345971582270e-03,2.025381460000000300e-02
1.452372618630931589e+00,-7.071702854424362882e-03,-4.755324442379171498e-03,-2.685915639810405701e-03,1.860582370000000291e-02
1.452472623631181570e+00,-9.278266317792579002e-03,-1.244136524163573509e-03,9.276568720382272020e-05,2.342772300000000099e-02
1.452572628631431551e+00,-1.328492102759277517e-02,-6.850710780669145086e-03,-7.780164739336480062e-03,1.878893380000000446e-02
1.452672633631681531e+00,-1.723350827783063852e-02,-2.773202230483272877e-03,-7.722275545023667490e-03,2.361083310000000254e-02
1.452772638631931512e+00,-1.723350827783063852e-02,-8.776200929368016199e-03,-6.622380853080546935e-03,2.019277790000000364e-02
1.452872643632181493e+00,-2.002074633682207616e-02,-3.962475557620808060e-03,-8.880059431279601484e-03,2.019277790000000364e-02
1.452972648632431474e+00,-2.257571455756422762e-02,-9.285889498141262910e-03,-7.027605213270115246e-03,2.062003480000000263e-02
1.453072653632681677e+00,-2.420160342530923436e-02,-5.831333643122671613e-03,-1.050095687203789555e-02,2.226802570000000273e-02
1.453172658632931658e+00,-2.925347240723121661e-02,-1.098485139405204480e-02,-7.838053933649273552e-03,2.336668630000000510e-02
1.453272663633181638e+00,-2.664043672692674447e-02,-1.200422853159851741e-02,-6.332934881516563003e-03,2.098625500000000227e-02
1.453372668633431619e+00,-2.698884148430066854e-02,-8.889465055762071216e-03,-8.416945876777218866e-03,2.049796140000000391e-02
1.453472673633681600e+00,-3.122776603235015089e-02,-8.493040613382898604e-03,-1.426375450236963896e-02,2.330564960000000227e-02
1.453572678633931581e+00,-3.140196841103710945e-02,-9.455785687732344569e-03,-1.518998161137438165e-02,1.854478700000000355e-02
1.453672683634181562e+00,-3.320205965746908516e-02,-1.540215232342006038e-02,-1.495842483412319034e-02,2.245113580000000081e-02
1.453772688634431764e+00,-3.180844062797336114e-02,-9.059361245353152875e-03,-1.669510066350709046e-02,1.952137420000000373e-02
1.453872693634681745e+00,-3.418920647002855057e-02,-1.415624693308549856e-02,-1.455320047393362203e-02,2.458742030000000273e-02
1.453972698634931726e+00,-3.157617078972407842e-02,-1.375982249070630686e-02,-1.559520597156394996e-02,1.939930080000000501e-02
1.454072703635181707e+00,-3.175037316841104046e-02,-1.817712342007434326e-02,-1.553731677725115647e-02,1.988759440000000336e-02
1.454172708635431688e+00,-3.476988106565177122e-02,-1.630826533457247970e-02,-1.785288454976300537e-02,2.324461290000000291e-02
1.454272713635681669e+00,-3.784745642245480879e-02,-1.302360566914497093e-02,-1.675298985781988395e-02,2.477053040000000428e-02
1.454372718635931649e+00,-3.854426593720267080e-02,-1.200422853159851741e-02,-2.040000909952604038e-02,2.434327350000000528e-02
1.454472723636181852e+00,-3.749905166508088472e-02,-6.850710780669145086e-03,-2.456803109004737293e-02,1.891100720000000318e-02
1.454572728636431833e+00,-4.040242464319696025e-02,-1.313686979553902595e-02,-2.219457412322273573e-02,2.202387890000000181e-02
1.454672733636681814e+00,-4.272512302568982900e-02,-1.681795390334572468e-02,-2.294713364928907887e-02,1.463843820000000455e-02
1.454772738636931795e+00,-4.795119438629877329e-02,-1.659142565055761465e-02,-2.404702834123220029e-02,1.561502540000000473e-02
1.454872743637181776e+00,-3.918300799238821214e-02,-1.115474758364312646e-02,-1.930011440758291896e-02,2.251217250000000364e-02
1.454972748637431756e+00,-4.069276194100856364e-02,-1.319350185873605259e-02,-2.231035251184831925e-02,2.220698900000000336e-02
1.455072753637681737e+00,-4.411874205518553915e-02,-1.155117202602229907e-02,-1.831599810426538452e-02,1.946033750000000090e-02
1.455172758637931940e+00,-3.337626203615604720e-02,-7.756823791821563542e-03,-1.704243582938386528e-02,1.567606210000000583e-02
1.455272763638181921e+00,-2.954380970504282347e-02,-7.190503159851289322e-03,-1.148507317535542999e-02,2.239009910000000145e-02
1.455372768638431902e+00,-2.263378201712654830e-02,-3.509419052044608807e-03,-1.125351639810424041e-02,2.391601660000000282e-02
1.455472773638681883e+00,-1.758191303520457646e-02,-4.019107620817835569e-03,-7.374940379146890934e-03,2.141351190000000126e-02
1.455572778638931863e+00,-1.885939714557564525e-02,-7.700191728624536033e-03,-5.754042938388596873e-03,2.324461290000000291e-02
1.455672783639181844e+00,-1.944007174119886591e-02,-5.887965706319699122e-03,-8.995837819905186730e-03,1.421118130000000555e-02
1.455772788639431825e+00,-1.758191303520457646e-02,-6.624182527881035051e-03,-4.943594218009459383e-03,2.519778729999999980e-02
1.455872793639682028e+00,-1.549148449096099042e-02,-1.017608271375463908e-03,-4.017367109004716698e-03,2.385497990000000346e-02
1.455972798639932009e+00,1.464213701236907533e-03,5.114574349442356765e-04,-2.396469668246422203e-03,2.263424590000000236e-02
1.456072803640181990e+00,-1.729496574690774858e-03,3.852749163568771739e-03,1.134771184834150503e-03,2.110832840000000446e-02
1.456172808640431970e+00,2.447970504281575207e-04,7.137408828996280076e-03,3.045114597156428713e-03,2.104729170000000163e-02
1.456272813640681951e+00,7.096757278782110656e-03,4.645598048327134744e-03,1.016548549763034680e-02,2.348875970000000382e-02
1.456372818640931932e+00,5.238598572787819471e-03,1.191042193308544314e-03,4.492344454976325389e-03,1.769027320000000555e-02
1.456472823641181913e+00,5.645070789724065952e-03,5.721607249070635726e-03,5.650128341232237700e-03,2.391601660000000282e-02
1.456572828641432116e+00,4.948261274976215214e-03,4.362437732342018017e-03,1.010759630331755331e-02,2.184076880000000373e-02
1.456672833641682097e+00,1.087114215033301197e-02,2.323683457249071938e-03,4.376566066350740143e-03,2.190180550000000309e-02
1.456772838641932077e+00,8.083904091341565651e-03,-1.414032713754635436e-03,9.239258388625604113e-03,2.593022770000000254e-02
1.456872843642182058e+00,8.606511227402476039e-03,1.025217230483272714e-02,1.080226663507110468e-02,2.214595230000000053e-02
1.456972848642432039e+00,9.942062797335856836e-03,6.004767565055772402e-03,7.907806919431291381e-03,2.190180550000000309e-02
1.457072853642682020e+00,1.156795166508086357e-02,5.721607249070635726e-03,6.518466255924188629e-03,2.428223680000000245e-02
1.457172858642932001e+00,7.503229495718357137e-03,7.137408828996280076e-03,4.666012037914702391e-03,1.909411730000000473e-02
1.457272863643182204e+00,7.677431874405320038e-03,2.153787267657989845e-03,5.071236398104291519e-03,1.854478700000000355e-02
1.457372868643432184e+00,3.612709705042813167e-03,3.739485037174716722e-03,7.328914976303346068e-03,1.970448430000000181e-02
1.457472873643682165e+00,8.722646146527117395e-03,4.928758364312272287e-03,9.181369194312810622e-03,2.440431020000000117e-02
1.457572878643932146e+00,1.220669372026641358e-02,4.702230111524162252e-03,8.949812417061640130e-03,2.379394320000000410e-02
1.457672883644182127e+00,1.661982064700284756e-02,7.816993587360588497e-03,1.172849374407584737e-02,2.977553980000000391e-02
1.457772888644432108e+00,1.290350323501426519e-02,1.070522881040892639e-02,1.224949649289102174e-02,2.232906240000000209e-02
1.457872893644682089e+00,1.197442388201713087e-02,3.399692657992572486e-03,8.081474502369690935e-03,2.214595230000000053e-02
1.457972898644932291e+00,7.329027117031394235e-03,5.608343122676580708e-03,1.172849374407584737e-02,2.232906240000000209e-02
1.458072903645182272e+00,1.029046755470980345e-02,2.606843773234209048e-03,7.560471753554516561e-03,2.080314490000000419e-02
1.458172908645432253e+00,8.374241389153191592e-03,4.249173605947962999e-03,1.277049924170617530e-02,2.123040180000000318e-02
1.458272913645682234e+00,5.645070789724065952e-03,2.153787267657989845e-03,1.022337469194313855e-02,2.043692470000000108e-02
1.458372918645932215e+00,6.864487440532826210e-03,3.852749163568771739e-03,6.750023033175379071e-03,2.379394320000000410e-02
1.458472923646182196e+00,6.225745385347275333e-03,6.684352323420080823e-03,5.592239146919445944e-03,2.159662200000000282e-02
1.458572928646432176e+00,9.129118363463363875e-03,1.644098698884763517e-03,6.634244644549773008e-03,1.909411730000000473e-02
1.458672933646682379e+00,4.541789058039947917e-03,2.720107899628264065e-03,1.655773933649304277e-03,1.842271360000000135e-02
1.458772938646932360e+00,2.335225594671731797e-03,2.946636152416353283e-03,5.129125592417084142e-03,2.190180550000000309e-02
1.458872943647182341e+00,5.877340627973350398e-03,2.323683457249071938e-03,9.123480000000018866e-03,2.000966780000000209e-02
1.458972948647432322e+00,5.006328734538535892e-03,-1.980353345724909439e-03,7.097358199052154759e-03,1.433325470000000081e-02
1.459072953647682303e+00,2.915900190294951587e-03,-5.079197026022173054e-04,4.781790426540308454e-03,1.549295200000000254e-02
